"Y","TSS","Size","Type"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
1,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
1,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
1,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
0,"A","L","APV"
